weather_id,date,hour,temperature_c,precipitation_mm,wind_kmh,visibility_m,cloud_cover,condition
WTH_00012129,2026-05-21,9,14.6,0.0,3.2,558.0,0.33,fog
WTH_00012130,2026-05-21,10,13.1,0.0,9.9,6563.0,0.35,clear
WTH_00012131,2026-05-21,11,11.4,0.0,9.8,9775.0,0.27,clear
WTH_00012132,2026-05-21,12,11.1,0.0,23.6,7865.0,0.21,clear
WTH_00012133,2026-05-21,13,8.2,0.0,13.1,9900.0,0.12,clear
WTH_00012134,2026-05-21,14,9.1,0.0,9.2,7263.0,0.42,clear
WTH_00012135,2026-05-21,15,7.5,0.0,33.1,8626.0,0.32,clear
WTH_00012136,2026-05-21,16,14.6,0.0,3.8,6505.0,0.43,clear
WTH_00012137,2026-05-21,17,11.8,0.0,27.8,8992.0,0.3,clear
WTH_00012138,2026-05-21,18,11.1,0.0,1.5,9529.0,0.27,clear
WTH_00012139,2026-05-21,19,12.1,0.0,4.9,8427.0,0.16,clear
WTH_00012140,2026-05-21,20,13.5,0.0,8.5,6700.0,0.38,clear
WTH_00012141,2026-05-21,21,12.8,0.0,6.3,11711.0,0.15,clear
WTH_00012142,2026-05-21,22,13.7,0.0,2.5,8620.0,0.42,clear
WTH_00012143,2026-05-21,23,15.7,1.44,15.8,1731.0,1.0,rain
WTH_00012144,2026-05-22,0,15.9,0.0,19.8,6488.0,0.24,clear
WTH_00012145,2026-05-22,1,16.4,0.0,4.2,7269.0,0.52,clear
WTH_00012146,2026-05-22,2,19.6,0.0,10.6,6866.0,0.62,cloudy
WTH_00012147,2026-05-22,3,19.8,0.0,13.5,7429.0,0.32,clear
WTH_00012148,2026-05-22,4,15.6,0.0,65.5,11535.0,0.4,clear
WTH_00012149,2026-05-22,5,17.9,0.0,7.4,11134.0,0.52,clear
WTH_00012150,2026-05-22,6,18.4,0.0,21.6,9489.0,0.61,cloudy
WTH_00012151,2026-05-22,7,17.3,0.0,3.5,10271.0,0.42,clear
WTH_00012152,2026-05-22,8,13.0,0.0,9.4,10076.0,0.12,clear
WTH_00012153,2026-05-22,9,12.9,0.0,19.5,8383.0,0.15,clear
WTH_00012154,2026-05-22,10,10.6,9.97,21.1,2136.0,0.63,rain
WTH_00012155,2026-05-22,11,8.0,0.0,31.4,8891.0,0.38,clear
WTH_00012156,2026-05-22,12,11.1,0.0,5.5,8185.0,0.22,clear
WTH_00012157,2026-05-22,13,9.5,0.0,11.0,8726.0,0.23,clear
WTH_00012158,2026-05-22,14,6.2,4.95,12.8,2857.0,0.72,rain
WTH_00012159,2026-05-22,15,6.9,0.0,30.2,11750.0,0.49,clear
WTH_00012160,2026-05-22,16,8.7,0.0,18.5,6087.0,0.22,clear
WTH_00012161,2026-05-22,17,10.4,0.0,23.3,7393.0,0.41,clear
WTH_00012162,2026-05-22,18,8.2,0.0,2.7,9727.0,0.28,clear
WTH_00012163,2026-05-22,19,10.8,0.0,27.1,9951.0,0.27,clear
WTH_00012164,2026-05-22,20,13.9,0.0,4.4,8804.0,0.09,clear
WTH_00012165,2026-05-22,21,14.9,0.0,21.6,10249.0,0.32,clear
WTH_00012166,2026-05-22,22,12.3,0.0,1.5,9371.0,0.2,clear
WTH_00012167,2026-05-22,23,16.7,0.0,5.4,9595.0,0.57,clear
WTH_00012168,2026-05-23,0,13.0,4.7,31.8,2384.0,0.81,rain
WTH_00012169,2026-05-23,1,16.9,0.0,9.7,7743.0,0.35,clear
WTH_00012170,2026-05-23,2,13.7,0.0,15.1,11284.0,0.37,clear
WTH_00012171,2026-05-23,3,17.7,0.0,5.0,8443.0,0.41,clear
WTH_00012172,2026-05-23,4,17.8,0.0,24.9,6530.0,0.12,clear
WTH_00012173,2026-05-23,5,15.6,0.0,1.7,8505.0,0.65,cloudy
WTH_00012174,2026-05-23,6,18.9,0.0,3.2,10312.0,0.48,clear
WTH_00012175,2026-05-23,7,13.1,0.0,17.3,11479.0,0.16,clear
WTH_00012176,2026-05-23,8,8.2,0.0,6.8,8669.0,0.33,clear
WTH_00012177,2026-05-23,9,14.3,0.0,12.6,9746.0,0.2,clear
WTH_00012178,2026-05-23,10,14.5,0.0,4.4,10381.0,0.77,cloudy
WTH_00012179,2026-05-23,11,11.0,0.0,11.6,7589.0,0.28,clear
WTH_00012180,2026-05-23,12,8.7,0.0,11.5,7969.0,0.27,clear
WTH_00012181,2026-05-23,13,14.6,0.0,4.5,8323.0,0.24,clear
WTH_00012182,2026-05-23,14,10.4,0.0,8.7,11812.0,0.26,clear
WTH_00012183,2026-05-23,15,5.9,0.0,5.3,8605.0,0.38,clear
WTH_00012184,2026-05-23,16,13.0,0.0,10.7,10426.0,0.47,clear
WTH_00012185,2026-05-23,17,9.2,0.0,0.6,7082.0,0.52,clear
WTH_00012186,2026-05-23,18,11.1,0.0,26.7,8744.0,0.22,clear
WTH_00012187,2026-05-23,19,9.1,0.0,42.2,6464.0,0.46,clear
WTH_00012188,2026-05-23,20,12.4,0.0,2.4,6064.0,0.26,clear
WTH_00012189,2026-05-23,21,12.2,0.0,22.4,8880.0,0.04,clear
WTH_00012190,2026-05-23,22,13.4,0.0,15.6,9930.0,0.31,clear
WTH_00012191,2026-05-23,23,15.0,0.0,9.9,11183.0,0.34,clear
WTH_00012192,2026-05-24,0,16.8,0.0,10.2,9843.0,0.27,clear
WTH_00012193,2026-05-24,1,12.9,0.0,25.3,11702.0,0.08,clear
WTH_00012194,2026-05-24,2,16.2,0.0,12.5,6007.0,0.61,cloudy
WTH_00012195,2026-05-24,3,18.4,0.0,1.1,10782.0,0.32,clear
WTH_00012196,2026-05-24,4,14.7,0.0,14.7,6074.0,0.4,clear
WTH_00012197,2026-05-24,5,12.1,0.0,25.6,8535.0,0.2,clear
WTH_00012198,2026-05-24,6,13.9,0.0,11.4,9228.0,0.85,cloudy
WTH_00012199,2026-05-24,7,14.1,0.0,5.6,8000.0,0.36,clear
WTH_00012200,2026-05-24,8,15.0,0.0,8.6,11576.0,0.04,clear
WTH_00012201,2026-05-24,9,15.9,0.0,38.7,6337.0,0.18,clear
WTH_00012202,2026-05-24,10,12.7,0.0,4.5,8924.0,0.3,clear
WTH_00012203,2026-05-24,11,10.7,0.0,3.6,10563.0,0.03,clear
WTH_00012204,2026-05-24,12,9.9,0.0,7.4,6065.0,0.66,cloudy
WTH_00012205,2026-05-24,13,12.0,0.0,15.8,9583.0,0.26,clear
WTH_00012206,2026-05-24,14,7.3,0.0,3.2,9566.0,0.15,clear
WTH_00012207,2026-05-24,15,10.2,0.0,15.5,11627.0,0.55,clear
WTH_00012208,2026-05-24,16,10.1,0.0,15.1,9195.0,0.44,clear
WTH_00012209,2026-05-24,17,5.7,0.0,13.3,8947.0,0.45,clear
WTH_00012210,2026-05-24,18,8.8,0.0,5.4,11896.0,0.31,clear
WTH_00012211,2026-05-24,19,12.3,0.0,11.0,1075.0,0.28,fog
WTH_00012212,2026-05-24,20,13.3,0.0,6.0,10767.0,0.2,clear
WTH_00012213,2026-05-24,21,13.9,0.0,28.0,11737.0,0.25,clear
WTH_00012214,2026-05-24,22,15.6,2.7,7.7,2029.0,0.62,rain
WTH_00012215,2026-05-24,23,15.2,0.0,6.9,8111.0,0.36,clear
WTH_00012216,2026-05-25,0,16.3,0.0,13.5,9419.0,0.54,clear
WTH_00012217,2026-05-25,1,17.6,0.0,8.4,7731.0,0.3,clear
WTH_00012218,2026-05-25,2,19.2,0.0,8.5,7392.0,0.09,clear
WTH_00012219,2026-05-25,3,15.6,0.0,18.0,10706.0,0.38,clear
WTH_00012220,2026-05-25,4,16.1,0.0,7.5,8367.0,0.39,clear
WTH_00012221,2026-05-25,5,13.6,0.0,3.7,10587.0,0.09,clear
WTH_00012222,2026-05-25,6,16.4,0.0,20.2,7214.0,0.16,clear
WTH_00012223,2026-05-25,7,15.2,0.0,3.3,10065.0,0.52,clear
WTH_00012224,2026-05-25,8,10.6,0.0,23.2,8635.0,0.46,clear
WTH_00012225,2026-05-25,9,15.6,0.0,2.6,11841.0,0.18,clear
WTH_00012226,2026-05-25,10,10.3,0.0,4.7,8726.0,0.09,clear
WTH_00012227,2026-05-25,11,8.1,0.0,20.0,9225.0,0.35,clear
WTH_00012228,2026-05-25,12,9.9,0.0,2.3,8041.0,0.51,clear
WTH_00012229,2026-05-25,13,7.0,0.0,9.5,7265.0,0.47,clear
WTH_00012230,2026-05-25,14,9.3,0.0,17.9,11274.0,0.15,clear
WTH_00012231,2026-05-25,15,9.5,0.0,10.5,11453.0,0.19,clear
WTH_00012232,2026-05-25,16,6.7,0.0,9.4,9474.0,0.32,clear
WTH_00012233,2026-05-25,17,10.9,0.0,6.5,11328.0,0.39,clear
WTH_00012234,2026-05-25,18,8.8,0.0,9.0,6702.0,0.48,clear
WTH_00012235,2026-05-25,19,14.6,0.0,11.7,8724.0,0.39,clear
WTH_00012236,2026-05-25,20,11.2,0.0,6.6,10148.0,0.17,clear
WTH_00012237,2026-05-25,21,13.7,0.0,9.5,8117.0,0.13,clear
WTH_00012238,2026-05-25,22,17.3,0.0,4.0,11698.0,0.25,clear
WTH_00012239,2026-05-25,23,13.4,0.0,2.8,9292.0,0.38,clear
WTH_00012240,2026-05-26,0,14.6,0.0,16.8,10920.0,0.32,clear
WTH_00012241,2026-05-26,1,17.6,0.0,3.6,8425.0,0.83,cloudy
WTH_00012242,2026-05-26,2,16.1,0.0,7.5,6694.0,0.2,clear
WTH_00012243,2026-05-26,3,15.4,0.0,13.5,8877.0,0.56,clear
WTH_00012244,2026-05-26,4,17.8,0.0,11.0,8389.0,0.61,cloudy
WTH_00012245,2026-05-26,5,15.4,0.0,41.2,9077.0,0.55,clear
WTH_00012246,2026-05-26,6,13.2,0.0,13.9,6775.0,0.12,clear
WTH_00012247,2026-05-26,7,19.4,0.0,12.9,9871.0,0.18,clear
WTH_00012248,2026-05-26,8,13.6,0.0,24.6,10053.0,0.13,clear
WTH_00012249,2026-05-26,9,12.1,0.0,7.1,166.0,0.34,fog
WTH_00012250,2026-05-26,10,19.4,0.0,6.0,8468.0,0.16,clear
WTH_00012251,2026-05-26,11,11.9,0.0,17.3,6381.0,0.27,clear
WTH_00012252,2026-05-26,12,12.6,0.0,13.1,8936.0,0.15,clear
WTH_00012253,2026-05-26,13,8.2,0.0,11.5,6489.0,0.25,clear
WTH_00012254,2026-05-26,14,10.3,3.24,6.4,2604.0,0.71,rain
WTH_00012255,2026-05-26,15,9.9,0.0,14.8,8486.0,0.69,cloudy
WTH_00012256,2026-05-26,16,5.6,0.0,4.8,9488.0,0.3,clear
WTH_00012257,2026-05-26,17,8.7,0.0,1.7,9956.0,0.25,clear
WTH_00012258,2026-05-26,18,7.2,0.0,20.1,9092.0,0.28,clear
WTH_00012259,2026-05-26,19,11.3,0.0,7.4,9070.0,0.3,clear
WTH_00012260,2026-05-26,20,10.6,0.0,2.3,9253.0,0.45,clear
WTH_00012261,2026-05-26,21,13.4,0.0,1.4,8686.0,0.59,clear
WTH_00012262,2026-05-26,22,15.7,0.0,11.9,937.0,0.45,fog
WTH_00012263,2026-05-26,23,14.8,0.0,7.3,9348.0,0.13,clear
WTH_00012264,2026-05-27,0,14.8,0.0,7.6,8771.0,0.28,clear
WTH_00012265,2026-05-27,1,18.2,0.0,19.2,11701.0,0.25,clear
WTH_00012266,2026-05-27,2,15.3,0.0,6.2,11264.0,0.15,clear
WTH_00012267,2026-05-27,3,16.9,6.08,13.1,1754.0,0.92,rain
WTH_00012268,2026-05-27,4,15.3,0.0,9.7,6924.0,0.06,clear
WTH_00012269,2026-05-27,5,18.9,0.0,20.3,6536.0,0.3,clear
WTH_00012270,2026-05-27,6,15.7,0.0,25.9,8739.0,0.1,clear
WTH_00012271,2026-05-27,7,14.2,0.0,8.0,7728.0,0.46,clear
WTH_00012272,2026-05-27,8,13.5,0.0,9.6,6470.0,0.19,clear
WTH_00012273,2026-05-27,9,14.8,0.0,9.1,8472.0,0.16,clear
WTH_00012274,2026-05-27,10,14.2,0.0,6.9,7914.0,0.69,cloudy
WTH_00012275,2026-05-27,11,16.0,0.0,5.5,6358.0,0.29,clear
WTH_00012276,2026-05-27,12,10.8,0.0,22.3,7752.0,0.24,clear
WTH_00012277,2026-05-27,13,9.7,0.0,6.4,8252.0,0.19,clear
WTH_00012278,2026-05-27,14,8.7,0.0,12.4,10852.0,0.28,clear
WTH_00012279,2026-05-27,15,5.9,0.0,9.4,10353.0,0.19,clear
WTH_00012280,2026-05-27,16,8.8,3.75,17.0,3826.0,0.89,rain
WTH_00012281,2026-05-27,17,7.6,0.0,2.3,8278.0,0.51,clear
WTH_00012282,2026-05-27,18,10.3,0.0,5.8,10451.0,0.18,clear
WTH_00012283,2026-05-27,19,10.0,0.0,6.9,8983.0,0.45,clear
WTH_00012284,2026-05-27,20,14.0,0.0,21.7,10666.0,0.43,clear
WTH_00012285,2026-05-27,21,14.5,0.0,19.1,11540.0,0.48,clear
WTH_00012286,2026-05-27,22,13.1,0.0,12.9,7554.0,0.1,clear
WTH_00012287,2026-05-27,23,16.5,0.0,3.3,753.0,0.39,fog
WTH_00012288,2026-05-28,0,13.4,0.0,9.6,8131.0,0.08,clear
WTH_00012289,2026-05-28,1,12.9,0.0,10.5,7895.0,0.41,clear
WTH_00012290,2026-05-28,2,18.8,0.0,9.2,6943.0,0.59,clear
WTH_00012291,2026-05-28,3,17.6,0.0,29.3,8682.0,0.28,clear
WTH_00012292,2026-05-28,4,14.1,0.0,7.1,6354.0,0.61,cloudy
WTH_00012293,2026-05-28,5,18.8,0.0,6.0,8156.0,0.27,clear
WTH_00012294,2026-05-28,6,16.7,0.0,3.5,7909.0,0.25,clear
WTH_00012295,2026-05-28,7,14.2,0.0,16.0,7573.0,0.29,clear
WTH_00012296,2026-05-28,8,12.2,0.0,8.3,9202.0,0.24,clear
WTH_00012297,2026-05-28,9,14.1,0.0,5.2,7464.0,0.16,clear
WTH_00012298,2026-05-28,10,10.1,0.0,12.1,7008.0,0.22,clear
WTH_00012299,2026-05-28,11,12.0,0.0,28.2,11562.0,0.47,clear
WTH_00012300,2026-05-28,12,9.6,0.0,1.8,11641.0,0.28,clear
WTH_00012301,2026-05-28,13,9.1,0.0,8.6,6681.0,0.41,clear
WTH_00012302,2026-05-28,14,9.8,0.0,16.8,10224.0,0.69,cloudy
WTH_00012303,2026-05-28,15,12.7,0.0,2.0,9904.0,0.09,clear
WTH_00012304,2026-05-28,16,9.4,0.0,4.2,8311.0,0.03,clear
WTH_00012305,2026-05-28,17,9.2,0.0,5.5,7128.0,0.48,clear
WTH_00012306,2026-05-28,18,10.5,0.0,12.3,10139.0,0.34,clear
WTH_00012307,2026-05-28,19,14.4,0.0,8.9,7887.0,0.25,clear
WTH_00012308,2026-05-28,20,12.3,0.0,7.8,8205.0,0.04,clear
WTH_00012309,2026-05-28,21,14.0,0.0,3.2,9363.0,0.34,clear
WTH_00012310,2026-05-28,22,13.7,0.0,9.5,7137.0,0.31,clear
WTH_00012311,2026-05-28,23,14.2,0.0,4.0,9723.0,0.1,clear
WTH_00012312,2026-05-29,0,13.6,0.0,11.1,1012.0,0.36,fog
WTH_00012313,2026-05-29,1,17.3,0.0,27.0,9312.0,0.67,cloudy
WTH_00012314,2026-05-29,2,13.1,0.0,23.9,9055.0,0.66,cloudy
WTH_00012315,2026-05-29,3,18.1,0.0,21.0,6554.0,0.3,clear
WTH_00012316,2026-05-29,4,16.2,0.0,7.1,8437.0,0.15,clear
WTH_00012317,2026-05-29,5,15.5,0.0,4.3,9568.0,0.28,clear
WTH_00012318,2026-05-29,6,18.8,0.0,4.5,10858.0,0.5,clear
WTH_00012319,2026-05-29,7,16.7,0.0,5.4,10196.0,0.68,cloudy
WTH_00012320,2026-05-29,8,14.9,0.0,7.4,6107.0,0.39,clear
WTH_00012321,2026-05-29,9,12.5,0.0,16.0,6667.0,0.36,clear
WTH_00012322,2026-05-29,10,8.8,0.0,4.3,10258.0,0.23,clear
WTH_00012323,2026-05-29,11,10.1,0.0,23.2,7649.0,0.59,clear
WTH_00012324,2026-05-29,12,7.9,0.0,20.7,6977.0,0.39,clear
WTH_00012325,2026-05-29,13,10.4,0.0,5.8,6279.0,0.4,clear
WTH_00012326,2026-05-29,14,6.9,0.0,7.3,10746.0,0.34,clear
WTH_00012327,2026-05-29,15,10.2,0.0,6.9,6267.0,0.08,clear
WTH_00012328,2026-05-29,16,9.4,0.0,12.4,9587.0,0.64,cloudy
WTH_00012329,2026-05-29,17,10.0,0.0,30.6,7898.0,0.35,clear
WTH_00012330,2026-05-29,18,12.8,0.0,5.7,11305.0,0.34,clear
WTH_00012331,2026-05-29,19,12.2,0.0,5.6,7761.0,0.12,clear
WTH_00012332,2026-05-29,20,9.8,0.0,21.7,10140.0,0.31,clear
WTH_00012333,2026-05-29,21,13.0,0.0,14.4,11332.0,0.34,clear
WTH_00012334,2026-05-29,22,11.4,0.0,7.2,10544.0,0.19,clear
WTH_00012335,2026-05-29,23,16.5,10.1,20.7,2009.0,0.53,rain
WTH_00012336,2026-05-30,0,15.6,0.0,13.8,9051.0,0.27,clear
WTH_00012337,2026-05-30,1,15.8,0.0,9.8,10883.0,0.09,clear
WTH_00012338,2026-05-30,2,16.4,0.0,5.8,9880.0,0.51,clear
WTH_00012339,2026-05-30,3,15.7,0.0,13.7,10260.0,0.12,clear
WTH_00012340,2026-05-30,4,17.1,0.0,15.8,11653.0,0.26,clear
WTH_00012341,2026-05-30,5,17.0,1.88,1.4,1712.0,0.71,rain
WTH_00012342,2026-05-30,6,12.2,0.0,10.0,11925.0,0.69,cloudy
WTH_00012343,2026-05-30,7,13.0,0.0,22.8,8473.0,0.17,clear
WTH_00012344,2026-05-30,8,12.9,0.0,11.6,6079.0,0.83,cloudy
WTH_00012345,2026-05-30,9,13.9,0.0,9.0,8805.0,0.53,clear
WTH_00012346,2026-05-30,10,8.6,0.0,24.0,7763.0,0.29,clear
WTH_00012347,2026-05-30,11,7.1,0.0,13.1,9829.0,0.13,clear
WTH_00012348,2026-05-30,12,8.8,0.0,10.2,9072.0,0.45,clear
WTH_00012349,2026-05-30,13,11.3,0.0,7.2,7772.0,0.46,clear
WTH_00012350,2026-05-30,14,6.2,0.0,1.5,9453.0,0.27,clear
WTH_00012351,2026-05-30,15,8.8,0.0,7.9,8467.0,0.07,clear
WTH_00012352,2026-05-30,16,9.8,0.0,12.7,6212.0,0.22,clear
WTH_00012353,2026-05-30,17,12.9,0.0,19.6,9200.0,0.54,clear
WTH_00012354,2026-05-30,18,7.7,0.0,18.3,11213.0,0.45,clear
WTH_00012355,2026-05-30,19,12.3,0.0,9.5,8375.0,0.2,clear
WTH_00012356,2026-05-30,20,15.8,0.0,13.6,8641.0,0.17,clear
WTH_00012357,2026-05-30,21,13.0,0.0,7.2,9190.0,0.59,clear
WTH_00012358,2026-05-30,22,16.4,0.0,16.6,9661.0,0.32,clear
WTH_00012359,2026-05-30,23,13.6,0.0,29.5,10350.0,0.32,clear
WTH_00012360,2026-05-31,0,18.1,0.0,4.3,9978.0,0.04,clear
WTH_00012361,2026-05-31,1,16.4,0.0,11.4,6639.0,0.26,clear
WTH_00012362,2026-05-31,2,16.9,0.0,4.3,6647.0,0.46,clear
WTH_00012363,2026-05-31,3,15.7,0.0,20.0,6025.0,0.28,clear
WTH_00012364,2026-05-31,4,17.3,0.0,24.8,6498.0,0.26,clear
WTH_00012365,2026-05-31,5,18.0,0.0,4.8,10618.0,0.17,clear
WTH_00012366,2026-05-31,6,16.2,0.0,19.2,11616.0,0.19,clear
WTH_00012367,2026-05-31,7,15.3,0.0,11.6,7666.0,0.13,clear
WTH_00012368,2026-05-31,8,16.0,0.0,25.7,10635.0,0.13,clear
WTH_00012369,2026-05-31,9,13.2,0.0,7.8,9500.0,0.59,clear
WTH_00012370,2026-05-31,10,6.8,0.0,6.1,10554.0,0.18,clear
WTH_00012371,2026-05-31,11,10.3,6.05,8.0,1869.0,0.62,rain
WTH_00012372,2026-05-31,12,9.3,0.0,11.9,9748.0,0.44,clear
WTH_00012373,2026-05-31,13,7.0,0.0,14.1,8655.0,0.39,clear
WTH_00012374,2026-05-31,14,6.4,0.0,7.6,11826.0,0.41,clear
WTH_00012375,2026-05-31,15,10.1,0.0,26.8,6898.0,0.33,clear
WTH_00012376,2026-05-31,16,8.0,0.0,7.8,6765.0,0.65,cloudy
WTH_00012377,2026-05-31,17,6.8,0.0,14.9,8239.0,0.16,clear
WTH_00012378,2026-05-31,18,10.1,0.0,12.9,11965.0,0.25,clear
WTH_00012379,2026-05-31,19,12.1,0.0,19.5,11231.0,0.09,clear
WTH_00012380,2026-05-31,20,11.3,0.0,6.3,10159.0,0.48,clear
WTH_00012381,2026-05-31,21,10.4,0.0,5.2,9881.0,0.08,clear
WTH_00012382,2026-05-31,22,17.2,0.0,6.7,10052.0,0.45,clear
WTH_00012383,2026-05-31,23,15.4,0.0,9.1,8316.0,0.35,clear
WTH_00012384,2026-06-01,0,29.3,0.0,15.1,10043.0,0.23,clear
WTH_00012385,2026-06-01,1,32.5,0.0,13.7,11949.0,0.54,clear
WTH_00012386,2026-06-01,2,28.9,0.0,25.8,10172.0,0.18,clear
WTH_00012387,2026-06-01,3,30.4,0.0,1.8,6411.0,0.2,clear
WTH_00012388,2026-06-01,4,31.5,0.0,2.1,10279.0,0.51,clear
WTH_00012389,2026-06-01,5,31.4,0.0,19.0,6141.0,0.18,clear
WTH_00012390,2026-06-01,6,26.2,0.0,7.4,9405.0,0.34,clear
WTH_00012391,2026-06-01,7,32.7,0.0,17.3,9340.0,0.29,clear
WTH_00012392,2026-06-01,8,27.1,0.0,5.0,7687.0,0.52,clear
WTH_00012393,2026-06-01,9,25.2,1.96,24.6,3658.0,0.72,rain
WTH_00012394,2026-06-01,10,27.4,0.0,21.9,8989.0,0.25,clear
WTH_00012395,2026-06-01,11,21.9,0.0,27.9,7585.0,0.62,cloudy
WTH_00012396,2026-06-01,12,24.7,0.0,8.7,10194.0,0.16,clear
WTH_00012397,2026-06-01,13,28.1,0.0,11.9,10337.0,0.64,cloudy
WTH_00012398,2026-06-01,14,22.2,0.0,2.7,9625.0,0.24,clear
WTH_00012399,2026-06-01,15,20.6,0.0,10.2,7038.0,0.28,clear
WTH_00012400,2026-06-01,16,20.8,0.0,15.5,7552.0,0.16,clear
WTH_00012401,2026-06-01,17,24.2,0.0,12.1,9986.0,0.46,clear
WTH_00012402,2026-06-01,18,22.7,0.0,8.6,10597.0,0.75,cloudy
WTH_00012403,2026-06-01,19,20.9,0.0,13.6,9201.0,0.21,clear
WTH_00012404,2026-06-01,20,26.2,0.0,14.0,9063.0,0.22,clear
WTH_00012405,2026-06-01,21,28.8,0.0,11.4,11900.0,0.12,clear
WTH_00012406,2026-06-01,22,25.3,0.0,4.4,9840.0,0.25,clear
WTH_00012407,2026-06-01,23,26.2,0.0,6.3,9990.0,0.32,clear
WTH_00012408,2026-06-02,0,31.6,0.0,27.3,9192.0,0.24,clear
WTH_00012409,2026-06-02,1,33.0,0.0,13.8,8560.0,0.3,clear
WTH_00012410,2026-06-02,2,27.3,0.0,9.3,10461.0,0.27,clear
WTH_00012411,2026-06-02,3,30.8,0.0,1.6,10454.0,0.36,clear
WTH_00012412,2026-06-02,4,28.4,0.0,16.1,8403.0,0.19,clear
WTH_00012413,2026-06-02,5,29.3,0.0,19.6,6453.0,0.26,clear
WTH_00012414,2026-06-02,6,28.8,0.0,11.4,7184.0,0.39,clear
WTH_00012415,2026-06-02,7,28.0,0.0,2.7,10898.0,0.1,clear
WTH_00012416,2026-06-02,8,24.7,0.0,7.3,6064.0,0.52,clear
WTH_00012417,2026-06-02,9,26.3,0.0,5.1,7256.0,0.28,clear
WTH_00012418,2026-06-02,10,26.8,0.0,13.1,6966.0,0.62,cloudy
WTH_00012419,2026-06-02,11,24.4,0.0,5.2,8489.0,0.1,clear
WTH_00012420,2026-06-02,12,23.0,0.0,11.5,10680.0,0.86,cloudy
WTH_00012421,2026-06-02,13,21.3,0.0,12.9,7391.0,0.35,clear
WTH_00012422,2026-06-02,14,23.4,0.0,6.4,8818.0,0.51,clear
WTH_00012423,2026-06-02,15,23.0,0.0,6.4,8232.0,0.44,clear
WTH_00012424,2026-06-02,16,19.9,0.0,14.9,11352.0,0.44,clear
WTH_00012425,2026-06-02,17,24.3,4.36,8.1,2237.0,1.0,rain
WTH_00012426,2026-06-02,18,23.1,0.0,2.1,9242.0,0.32,clear
WTH_00012427,2026-06-02,19,20.0,0.0,5.5,9675.0,0.4,clear
WTH_00012428,2026-06-02,20,22.4,0.0,12.5,7420.0,0.37,clear
WTH_00012429,2026-06-02,21,26.3,0.0,21.7,7766.0,0.07,clear
WTH_00012430,2026-06-02,22,27.2,4.0,30.5,3545.0,0.63,rain
WTH_00012431,2026-06-02,23,28.3,0.0,19.5,9501.0,0.31,clear
WTH_00012432,2026-06-03,0,27.8,4.5,17.2,3835.0,0.79,rain
WTH_00012433,2026-06-03,1,28.6,4.91,20.0,2453.0,1.0,rain
WTH_00012434,2026-06-03,2,33.0,1.5,35.3,3274.0,0.6,rain
WTH_00012435,2026-06-03,3,27.4,9.52,48.4,809.0,0.87,storm
WTH_00012436,2026-06-03,4,29.2,3.93,18.7,1145.0,1.0,rain
WTH_00012437,2026-06-03,5,28.6,10.31,16.7,2450.0,0.8,storm
WTH_00012438,2026-06-03,6,30.9,3.39,41.6,3299.0,0.53,rain
WTH_00012439,2026-06-03,7,29.6,5.81,17.4,3321.0,0.9,rain
WTH_00012440,2026-06-03,8,27.5,3.36,24.1,1838.0,0.49,rain
WTH_00012441,2026-06-03,9,28.0,16.57,34.6,2442.0,0.92,storm
WTH_00012442,2026-06-03,10,26.5,1.74,21.6,3399.0,0.6,rain
WTH_00012443,2026-06-03,11,25.8,3.65,21.6,3090.0,0.89,rain
WTH_00012444,2026-06-03,12,22.4,9.24,24.9,3322.0,0.54,storm
WTH_00012445,2026-06-03,13,21.7,11.54,40.3,2669.0,0.55,storm
WTH_00012446,2026-06-03,14,23.2,5.06,27.3,3829.0,0.9,rain
WTH_00012447,2026-06-03,15,25.2,13.92,26.0,2549.0,0.87,storm
WTH_00012448,2026-06-03,16,22.3,7.07,20.6,2943.0,0.45,rain
WTH_00012449,2026-06-03,17,21.7,16.06,25.9,2346.0,0.73,storm
WTH_00012450,2026-06-03,18,21.9,10.32,32.6,2725.0,0.46,storm
WTH_00012451,2026-06-03,19,22.5,15.34,15.9,1060.0,0.6,storm
WTH_00012452,2026-06-03,20,26.5,4.57,26.2,1796.0,0.81,rain
WTH_00012453,2026-06-03,21,26.6,0.92,23.3,2168.0,0.99,rain
WTH_00012454,2026-06-03,22,26.0,6.79,26.6,1812.0,0.62,rain
WTH_00012455,2026-06-03,23,29.8,2.89,25.4,2858.0,0.7,rain
WTH_00012456,2026-06-04,0,24.8,0.0,5.3,10581.0,0.26,clear
WTH_00012457,2026-06-04,1,31.7,0.0,16.6,9667.0,0.69,cloudy
WTH_00012458,2026-06-04,2,26.8,7.79,12.1,3225.0,0.45,rain
WTH_00012459,2026-06-04,3,30.2,0.0,16.6,11630.0,0.8,cloudy
WTH_00012460,2026-06-04,4,30.6,0.0,3.7,9098.0,0.16,clear
WTH_00012461,2026-06-04,5,27.5,0.0,22.2,7015.0,0.27,clear
WTH_00012462,2026-06-04,6,31.3,0.0,10.4,10835.0,0.31,clear
WTH_00012463,2026-06-04,7,32.3,0.0,28.8,11885.0,0.12,clear
WTH_00012464,2026-06-04,8,28.9,0.0,7.4,9038.0,0.47,clear
WTH_00012465,2026-06-04,9,26.9,0.0,7.2,6465.0,0.12,clear
WTH_00012466,2026-06-04,10,24.5,0.0,14.7,6417.0,0.18,clear
WTH_00012467,2026-06-04,11,26.7,0.0,6.3,6093.0,0.65,cloudy
