witness_id,home_borough,total_reports,reports_with_photo,avg_statement_certainty,preferred_report_channel
WIT_00026430,Manhattan,12,6,0.318,mobile_app
WIT_00026431,Manhattan,10,2,0.294,mobile_app
WIT_00026432,Staten_Island,4,2,0.238,mobile_app
WIT_00026433,Manhattan,10,5,0.307,mobile_app
WIT_00026434,Brooklyn,15,7,0.36,mobile_app
WIT_00026435,Brooklyn,20,4,0.305,mobile_app
WIT_00026436,Staten_Island,9,4,0.38,anonymous_tip
WIT_00026437,Brooklyn,11,4,0.286,mobile_app
WIT_00026438,Bronx,14,5,0.287,mobile_app
WIT_00026439,Manhattan,16,5,0.304,mobile_app
WIT_00026440,Brooklyn,12,5,0.332,mobile_app
WIT_00026441,Staten_Island,7,2,0.543,mobile_app
WIT_00026442,Brooklyn,16,3,0.478,police_scanner
WIT_00026443,Manhattan,16,4,0.251,mobile_app
WIT_00026444,Staten_Island,11,7,0.341,mobile_app
WIT_00026445,Manhattan,14,5,0.324,social_media
WIT_00026446,Bronx,13,9,0.205,social_media
WIT_00026447,Manhattan,23,11,0.34,mobile_app
WIT_00026448,Queens,17,6,0.338,anonymous_tip
WIT_00026449,Manhattan,19,6,0.198,mobile_app
WIT_00026450,Manhattan,12,4,0.131,police_scanner
WIT_00026451,Brooklyn,13,4,0.459,mobile_app
WIT_00026452,Queens,17,7,0.416,mobile_app
WIT_00026453,Queens,16,9,0.476,mobile_app
WIT_00026454,Staten_Island,6,2,0.245,police_scanner
WIT_00026455,Queens,15,7,0.404,mobile_app
WIT_00026456,Manhattan,15,9,0.481,mobile_app
WIT_00026457,Manhattan,12,4,0.387,anonymous_tip
WIT_00026458,Manhattan,14,4,0.369,mobile_app
WIT_00026459,Manhattan,13,5,0.113,mobile_app
WIT_00026460,Queens,24,9,0.151,mobile_app
WIT_00026461,Manhattan,11,5,0.209,mobile_app
WIT_00026462,Manhattan,10,5,0.496,mobile_app
WIT_00026463,Brooklyn,12,4,0.378,camera_network
WIT_00026464,Brooklyn,11,2,0.485,anonymous_tip
WIT_00026465,Manhattan,9,2,0.334,mobile_app
WIT_00026466,Staten_Island,6,3,0.551,social_media
WIT_00026467,Bronx,7,5,0.209,police_scanner
WIT_00026468,Queens,15,3,0.28,mobile_app
WIT_00026469,Manhattan,8,5,0.201,mobile_app
WIT_00026470,Manhattan,12,3,0.345,mobile_app
WIT_00026471,Bronx,15,4,0.168,mobile_app
WIT_00026472,Staten_Island,6,2,0.376,mobile_app
WIT_00026473,Queens,10,3,0.31,anonymous_tip
WIT_00026474,Queens,13,6,0.404,mobile_app
WIT_00026475,Brooklyn,14,4,0.341,mobile_app
WIT_00026476,Manhattan,18,5,0.28,anonymous_tip
WIT_00026477,Manhattan,12,6,0.326,mobile_app
WIT_00026478,Staten_Island,8,2,0.393,mobile_app
WIT_00026479,Manhattan,18,4,0.163,mobile_app
WIT_00026480,Queens,13,7,0.369,mobile_app
WIT_00026481,Staten_Island,6,3,0.266,mobile_app
WIT_00026482,Manhattan,15,6,0.362,mobile_app
WIT_00026483,Staten_Island,7,1,0.444,mobile_app
WIT_00026484,Queens,21,5,0.295,mobile_app
WIT_00026485,Queens,16,5,0.196,mobile_app
WIT_00026486,Brooklyn,14,6,0.42,mobile_app
WIT_00026487,Manhattan,19,7,0.448,mobile_app
WIT_00026488,Manhattan,13,6,0.438,mobile_app
WIT_00026489,Manhattan,15,7,0.45,mobile_app
WIT_00026490,Brooklyn,14,4,0.166,mobile_app
WIT_00026491,Bronx,9,4,0.38,mobile_app
WIT_00026492,Staten_Island,3,1,0.136,police_scanner
WIT_00026493,Staten_Island,9,5,0.501,social_media
WIT_00026494,Brooklyn,21,6,0.229,mobile_app
WIT_00026495,Queens,9,5,0.427,mobile_app
WIT_00026496,Queens,13,4,0.309,mobile_app
WIT_00026497,Queens,15,3,0.481,police_scanner
WIT_00026498,Manhattan,6,3,0.628,mobile_app
WIT_00026499,Bronx,9,2,0.208,police_scanner
WIT_00026500,Manhattan,11,4,0.236,mobile_app
WIT_00026501,Bronx,7,0,0.343,mobile_app
WIT_00026502,Bronx,17,9,0.468,mobile_app
WIT_00026503,Brooklyn,17,5,0.338,mobile_app
WIT_00026504,Queens,16,8,0.37,social_media
WIT_00026505,Manhattan,15,6,0.348,mobile_app
WIT_00026506,Queens,8,5,0.182,social_media
WIT_00026507,Manhattan,14,6,0.453,mobile_app
WIT_00026508,Brooklyn,14,6,0.225,social_media
WIT_00026509,Queens,17,7,0.455,mobile_app
WIT_00026510,Brooklyn,8,4,0.263,mobile_app
WIT_00026511,Bronx,11,5,0.518,mobile_app
WIT_00026512,Queens,12,6,0.421,mobile_app
WIT_00026513,Brooklyn,14,4,0.3,mobile_app
WIT_00026514,Bronx,13,6,0.424,mobile_app
WIT_00026515,Manhattan,5,4,0.187,mobile_app
WIT_00026516,Manhattan,12,4,0.334,mobile_app
WIT_00026517,Manhattan,16,6,0.152,mobile_app
WIT_00026518,Brooklyn,12,2,0.355,mobile_app
WIT_00026519,Staten_Island,6,6,0.55,mobile_app
WIT_00026520,Queens,22,10,0.347,mobile_app
WIT_00026521,Manhattan,15,4,0.4,mobile_app
WIT_00026522,Staten_Island,5,3,0.151,mobile_app
WIT_00026523,Brooklyn,27,18,0.354,mobile_app
WIT_00026524,Manhattan,15,6,0.287,anonymous_tip
WIT_00026525,Staten_Island,10,4,0.59,mobile_app
WIT_00026526,Manhattan,12,4,0.286,mobile_app
WIT_00026527,Bronx,7,4,0.336,mobile_app
WIT_00026528,Brooklyn,17,6,0.489,mobile_app
WIT_00026529,Manhattan,11,4,0.336,police_scanner
WIT_00026530,Queens,12,7,0.184,mobile_app
WIT_00026531,Queens,13,2,0.335,mobile_app
WIT_00026532,Staten_Island,9,3,0.224,mobile_app
WIT_00026533,Manhattan,16,3,0.451,mobile_app
WIT_00026534,Queens,12,4,0.209,mobile_app
WIT_00026535,Brooklyn,15,6,0.201,mobile_app
WIT_00026536,Queens,17,4,0.194,mobile_app
WIT_00026537,Queens,10,3,0.285,social_media
WIT_00026538,Queens,13,5,0.458,mobile_app
WIT_00026539,Queens,15,3,0.331,mobile_app
WIT_00026540,Brooklyn,18,4,0.164,mobile_app
WIT_00026541,Manhattan,20,8,0.197,mobile_app
WIT_00026542,Brooklyn,23,4,0.396,mobile_app
WIT_00026543,Brooklyn,10,4,0.316,mobile_app
WIT_00026544,Brooklyn,11,2,0.236,mobile_app
WIT_00026545,Manhattan,11,2,0.496,mobile_app
WIT_00026546,Bronx,10,2,0.204,anonymous_tip
WIT_00026547,Queens,10,5,0.452,mobile_app
WIT_00026548,Brooklyn,22,5,0.51,mobile_app
WIT_00026549,Bronx,16,7,0.414,mobile_app
WIT_00026550,Queens,15,5,0.383,mobile_app
WIT_00026551,Brooklyn,13,4,0.183,mobile_app
WIT_00026552,Queens,10,3,0.243,mobile_app
WIT_00026553,Manhattan,18,5,0.336,mobile_app
WIT_00026554,Staten_Island,9,2,0.207,mobile_app
WIT_00026555,Bronx,7,2,0.474,mobile_app
WIT_00026556,Brooklyn,14,3,0.181,mobile_app
WIT_00026557,Staten_Island,10,2,0.427,mobile_app
WIT_00026558,Manhattan,13,5,0.093,mobile_app
WIT_00026559,Manhattan,13,7,0.539,mobile_app
WIT_00026560,Bronx,15,8,0.292,mobile_app
WIT_00026561,Brooklyn,20,7,0.515,mobile_app
WIT_00026562,Manhattan,21,8,0.467,mobile_app
WIT_00026563,Brooklyn,20,12,0.503,mobile_app
WIT_00026564,Bronx,11,0,0.2,mobile_app
WIT_00026565,Manhattan,7,3,0.202,mobile_app
WIT_00026566,Bronx,16,9,0.227,social_media
WIT_00026567,Manhattan,14,5,0.569,mobile_app
WIT_00026568,Brooklyn,12,4,0.294,mobile_app
WIT_00026569,Queens,17,5,0.324,mobile_app
WIT_00026570,Manhattan,16,4,0.111,mobile_app
WIT_00026571,Queens,14,8,0.406,mobile_app
WIT_00026572,Bronx,10,4,0.384,mobile_app
WIT_00026573,Queens,13,4,0.262,mobile_app
WIT_00026574,Manhattan,17,3,0.216,mobile_app
WIT_00026575,Bronx,13,5,0.206,mobile_app
WIT_00026576,Queens,15,4,0.513,mobile_app
WIT_00026577,Bronx,11,2,0.523,mobile_app
WIT_00026578,Bronx,11,5,0.517,mobile_app
WIT_00026579,Staten_Island,7,2,0.406,anonymous_tip
WIT_00026580,Queens,18,3,0.445,mobile_app
WIT_00026581,Queens,19,3,0.383,police_scanner
WIT_00026582,Manhattan,16,4,0.501,mobile_app
WIT_00026583,Queens,13,2,0.303,mobile_app
WIT_00026584,Staten_Island,5,2,0.42,mobile_app
WIT_00026585,Staten_Island,4,1,0.442,police_scanner
WIT_00026586,Bronx,10,4,0.208,mobile_app
WIT_00026587,Queens,14,6,0.299,mobile_app
WIT_00026588,Bronx,15,6,0.326,social_media
WIT_00026589,Manhattan,15,5,0.111,mobile_app
WIT_00026590,Manhattan,9,3,0.226,mobile_app
WIT_00026591,Brooklyn,15,3,0.407,mobile_app
WIT_00026592,Staten_Island,12,2,0.389,mobile_app
WIT_00026593,Manhattan,20,10,0.43,mobile_app
WIT_00026594,Manhattan,26,10,0.249,mobile_app
WIT_00026595,Manhattan,11,3,0.461,mobile_app
WIT_00026596,Queens,14,7,0.36,mobile_app
WIT_00026597,Manhattan,11,4,0.308,mobile_app
WIT_00026598,Manhattan,18,4,0.168,social_media
WIT_00026599,Manhattan,11,3,0.203,mobile_app
WIT_00026600,Bronx,8,1,0.171,anonymous_tip
WIT_00026601,Bronx,19,4,0.362,mobile_app
WIT_00026602,Brooklyn,20,2,0.404,mobile_app
WIT_00026603,Brooklyn,14,6,0.496,mobile_app
WIT_00026604,Brooklyn,17,3,0.199,mobile_app
WIT_00026605,Manhattan,12,3,0.352,mobile_app
WIT_00026606,Manhattan,17,10,0.27,anonymous_tip
WIT_00026607,Staten_Island,10,2,0.295,mobile_app
WIT_00026608,Queens,14,6,0.458,mobile_app
WIT_00026609,Bronx,16,7,0.425,mobile_app
WIT_00026610,Queens,12,4,0.18,social_media
WIT_00026611,Brooklyn,21,5,0.382,mobile_app
WIT_00026612,Manhattan,9,5,0.499,mobile_app
WIT_00026613,Queens,16,4,0.506,mobile_app
WIT_00026614,Bronx,13,7,0.542,social_media
WIT_00026615,Manhattan,24,6,0.321,mobile_app
WIT_00026616,Manhattan,24,9,0.364,mobile_app
WIT_00026617,Staten_Island,10,2,0.455,mobile_app
WIT_00026618,Bronx,8,4,0.566,social_media
WIT_00026619,Bronx,12,5,0.184,mobile_app
WIT_00026620,Manhattan,20,6,0.204,mobile_app
WIT_00026621,Manhattan,16,5,0.368,mobile_app
WIT_00026622,Staten_Island,4,3,0.344,anonymous_tip
WIT_00026623,Bronx,9,4,0.341,mobile_app
WIT_00026624,Manhattan,9,5,0.578,social_media
WIT_00026625,Manhattan,20,8,0.424,mobile_app
WIT_00026626,Brooklyn,10,0,0.256,social_media
WIT_00026627,Manhattan,19,7,0.117,mobile_app
WIT_00026628,Manhattan,16,6,0.211,mobile_app
WIT_00026629,Manhattan,19,12,0.413,mobile_app
WIT_00026630,Manhattan,16,9,0.418,mobile_app
WIT_00026631,Bronx,18,3,0.345,mobile_app
WIT_00026632,Manhattan,12,3,0.471,mobile_app
WIT_00026633,Manhattan,16,8,0.5,mobile_app
WIT_00026634,Manhattan,11,4,0.294,mobile_app
WIT_00026635,Manhattan,10,4,0.285,anonymous_tip
WIT_00026636,Queens,8,3,0.21,mobile_app
WIT_00026637,Brooklyn,14,10,0.392,mobile_app
WIT_00026638,Manhattan,12,3,0.362,mobile_app
WIT_00026639,Manhattan,10,1,0.238,mobile_app
WIT_00026640,Manhattan,19,8,0.357,mobile_app
WIT_00026641,Queens,9,3,0.585,social_media
WIT_00026642,Brooklyn,16,3,0.345,mobile_app
WIT_00026643,Brooklyn,14,7,0.266,mobile_app
WIT_00026644,Queens,14,2,0.323,camera_network
WIT_00026645,Manhattan,17,9,0.297,anonymous_tip
WIT_00026646,Staten_Island,8,4,0.377,mobile_app
WIT_00026647,Queens,10,2,0.417,mobile_app
WIT_00026648,Brooklyn,15,5,0.352,mobile_app
WIT_00026649,Manhattan,22,8,0.308,mobile_app
WIT_00026650,Bronx,8,5,0.333,anonymous_tip
WIT_00026651,Queens,18,7,0.394,social_media
WIT_00026652,Staten_Island,7,2,0.381,mobile_app
WIT_00026653,Brooklyn,16,9,0.513,mobile_app
WIT_00026654,Queens,12,4,0.18,mobile_app
WIT_00026655,Staten_Island,5,2,0.331,camera_network
WIT_00026656,Brooklyn,16,8,0.426,mobile_app
WIT_00026657,Manhattan,16,5,0.421,mobile_app
WIT_00026658,Brooklyn,12,5,0.135,anonymous_tip
WIT_00026659,Brooklyn,13,6,0.517,mobile_app
WIT_00026660,Queens,16,6,0.324,mobile_app
WIT_00026661,Bronx,4,1,0.258,social_media
WIT_00026662,Staten_Island,6,3,0.454,news_report
WIT_00026663,Brooklyn,15,7,0.594,mobile_app
WIT_00026664,Manhattan,13,3,0.233,mobile_app
WIT_00026665,Bronx,12,5,0.175,mobile_app
WIT_00026666,Manhattan,14,9,0.522,mobile_app
WIT_00026667,Staten_Island,11,5,0.22,social_media
WIT_00026668,Brooklyn,17,6,0.448,mobile_app
WIT_00026669,Staten_Island,7,2,0.515,mobile_app
WIT_00026670,Brooklyn,16,4,0.298,mobile_app
WIT_00026671,Manhattan,11,3,0.456,mobile_app
WIT_00026672,Manhattan,14,7,0.401,mobile_app
WIT_00026673,Staten_Island,9,2,0.347,mobile_app
WIT_00026674,Queens,5,2,0.352,mobile_app
WIT_00026675,Manhattan,14,3,0.224,mobile_app
WIT_00026676,Bronx,9,3,0.312,social_media
WIT_00026677,Staten_Island,6,4,0.327,mobile_app
WIT_00026678,Manhattan,12,2,0.28,social_media
WIT_00026679,Bronx,8,4,0.37,mobile_app
WIT_00026680,Bronx,12,5,0.299,camera_network
WIT_00026681,Brooklyn,21,8,0.581,mobile_app
WIT_00026682,Manhattan,14,7,0.471,mobile_app
WIT_00026683,Queens,14,5,0.413,mobile_app
WIT_00026684,Manhattan,16,7,0.368,mobile_app
WIT_00026685,Queens,11,1,0.141,social_media
WIT_00026686,Queens,11,3,0.256,anonymous_tip
WIT_00026687,Staten_Island,8,6,0.31,mobile_app
WIT_00026688,Brooklyn,20,6,0.547,mobile_app
WIT_00026689,Staten_Island,6,1,0.329,mobile_app
WIT_00026690,Brooklyn,11,4,0.401,anonymous_tip
WIT_00026691,Brooklyn,13,6,0.445,mobile_app
WIT_00026692,Queens,9,2,0.358,mobile_app
WIT_00026693,Bronx,10,2,0.171,mobile_app
WIT_00026694,Manhattan,22,7,0.488,mobile_app
WIT_00026695,Manhattan,14,3,0.1,mobile_app
WIT_00026696,Queens,13,5,0.392,mobile_app
WIT_00026697,Manhattan,15,7,0.292,mobile_app
WIT_00026698,Manhattan,14,8,0.197,mobile_app
WIT_00026699,Bronx,14,6,0.431,mobile_app
WIT_00026700,Bronx,8,1,0.301,mobile_app
WIT_00026701,Manhattan,12,4,0.263,social_media
WIT_00026702,Queens,11,1,0.363,mobile_app
WIT_00026703,Manhattan,16,5,0.269,mobile_app
WIT_00026704,Brooklyn,12,4,0.299,police_scanner
WIT_00026705,Bronx,16,7,0.512,mobile_app
WIT_00026706,Bronx,12,2,0.448,mobile_app
WIT_00026707,Queens,8,3,0.207,social_media
WIT_00026708,Manhattan,15,7,0.145,mobile_app
WIT_00026709,Brooklyn,12,2,0.11,mobile_app
WIT_00026710,Staten_Island,4,1,0.253,mobile_app
WIT_00026711,Manhattan,21,10,0.094,mobile_app
WIT_00026712,Manhattan,6,3,0.218,mobile_app
WIT_00026713,Queens,16,6,0.42,mobile_app
WIT_00026714,Brooklyn,22,9,0.229,mobile_app
WIT_00026715,Queens,20,5,0.193,mobile_app
WIT_00026716,Bronx,6,1,0.379,mobile_app
WIT_00026717,Queens,13,5,0.419,mobile_app
WIT_00026718,Manhattan,17,9,0.222,mobile_app
WIT_00026719,Manhattan,14,4,0.403,camera_network
WIT_00026720,Brooklyn,12,3,0.412,mobile_app
WIT_00026721,Queens,26,12,0.233,mobile_app
WIT_00026722,Brooklyn,10,3,0.354,social_media
WIT_00026723,Queens,17,12,0.279,mobile_app
WIT_00026724,Staten_Island,8,1,0.344,social_media
WIT_00026725,Queens,11,3,0.244,mobile_app
WIT_00026726,Manhattan,13,10,0.258,mobile_app
WIT_00026727,Brooklyn,11,3,0.39,mobile_app
WIT_00026728,Brooklyn,23,12,0.404,mobile_app
WIT_00026729,Queens,14,5,0.491,mobile_app
WIT_00026730,Manhattan,13,4,0.5,police_scanner
WIT_00026731,Manhattan,17,4,0.231,mobile_app
WIT_00026732,Manhattan,13,6,0.391,mobile_app
WIT_00026733,Staten_Island,11,2,0.279,mobile_app
WIT_00026734,Brooklyn,16,8,0.17,mobile_app
WIT_00026735,Brooklyn,18,10,0.529,mobile_app
WIT_00026736,Manhattan,17,8,0.425,mobile_app
WIT_00026737,Brooklyn,8,4,0.183,police_scanner
WIT_00026738,Bronx,8,4,0.363,social_media
WIT_00026739,Brooklyn,17,4,0.439,mobile_app
WIT_00026740,Manhattan,6,3,0.372,mobile_app
WIT_00026741,Manhattan,9,4,0.228,police_scanner
WIT_00026742,Queens,16,8,0.52,mobile_app
WIT_00026743,Manhattan,18,9,0.309,mobile_app
WIT_00026744,Staten_Island,10,6,0.44,mobile_app
WIT_00026745,Bronx,5,2,0.457,camera_network
WIT_00026746,Bronx,9,3,0.336,mobile_app
WIT_00026747,Queens,12,3,0.296,mobile_app
WIT_00026748,Manhattan,14,5,0.378,mobile_app
WIT_00026749,Brooklyn,22,1,0.409,mobile_app
WIT_00026750,Manhattan,16,9,0.501,mobile_app
WIT_00026751,Queens,19,6,0.19,mobile_app
WIT_00026752,Bronx,15,4,0.457,mobile_app
WIT_00026753,Queens,20,4,0.16,mobile_app
WIT_00026754,Queens,14,8,0.416,mobile_app
WIT_00026755,Brooklyn,10,5,0.261,mobile_app
WIT_00026756,Brooklyn,13,6,0.333,mobile_app
WIT_00026757,Manhattan,13,6,0.403,mobile_app
WIT_00026758,Brooklyn,9,6,0.299,anonymous_tip
WIT_00026759,Brooklyn,20,6,0.441,mobile_app
WIT_00026760,Brooklyn,16,8,0.544,camera_network
WIT_00026761,Manhattan,13,1,0.214,mobile_app
WIT_00026762,Queens,12,3,0.469,anonymous_tip
WIT_00026763,Brooklyn,16,7,0.393,police_scanner
WIT_00026764,Queens,11,6,0.473,mobile_app
WIT_00026765,Manhattan,16,5,0.479,mobile_app
WIT_00026766,Brooklyn,15,6,0.175,mobile_app
WIT_00026767,Manhattan,11,5,0.583,mobile_app
WIT_00026768,Bronx,11,4,0.443,police_scanner
WIT_00026769,Brooklyn,14,8,0.513,mobile_app
WIT_00026770,Queens,13,4,0.224,mobile_app
WIT_00026771,Queens,12,2,0.523,anonymous_tip
WIT_00026772,Manhattan,14,7,0.351,mobile_app
WIT_00026773,Bronx,10,6,0.292,mobile_app
WIT_00026774,Queens,17,8,0.194,police_scanner
WIT_00026775,Queens,17,4,0.34,mobile_app
WIT_00026776,Bronx,21,11,0.276,mobile_app
WIT_00026777,Brooklyn,19,8,0.256,mobile_app
WIT_00026778,Queens,7,4,0.238,mobile_app
WIT_00026779,Queens,14,5,0.426,police_scanner
WIT_00026780,Staten_Island,2,0,0.026,mobile_app
WIT_00026781,Manhattan,10,5,0.414,mobile_app
WIT_00026782,Bronx,10,4,0.348,mobile_app
WIT_00026783,Brooklyn,15,7,0.247,mobile_app
WIT_00026784,Staten_Island,4,1,0.263,mobile_app
WIT_00026785,Brooklyn,17,5,0.478,mobile_app
WIT_00026786,Staten_Island,10,1,0.483,mobile_app
WIT_00026787,Brooklyn,13,3,0.454,mobile_app
WIT_00026788,Brooklyn,17,8,0.17,mobile_app
WIT_00026789,Staten_Island,5,1,0.193,police_scanner
WIT_00026790,Queens,11,2,0.232,mobile_app
WIT_00026791,Brooklyn,12,5,0.208,mobile_app
WIT_00026792,Manhattan,14,7,0.245,mobile_app
WIT_00026793,Manhattan,13,5,0.154,mobile_app
WIT_00026794,Manhattan,14,5,0.48,social_media
WIT_00026795,Brooklyn,15,5,0.072,police_scanner
WIT_00026796,Manhattan,16,7,0.482,mobile_app
WIT_00026797,Brooklyn,17,6,0.266,mobile_app
WIT_00026798,Brooklyn,14,6,0.442,mobile_app
WIT_00026799,Queens,13,3,0.37,mobile_app
WIT_00026800,Brooklyn,14,6,0.411,mobile_app
WIT_00026801,Bronx,14,4,0.175,mobile_app
WIT_00026802,Bronx,12,6,0.434,mobile_app
WIT_00026803,Bronx,9,3,0.31,mobile_app
WIT_00026804,Manhattan,18,6,0.382,mobile_app
WIT_00026805,Manhattan,23,6,0.161,mobile_app
WIT_00026806,Manhattan,11,8,0.291,mobile_app
WIT_00026807,Bronx,9,2,0.335,mobile_app
WIT_00026808,Manhattan,21,7,0.157,mobile_app
WIT_00026809,Queens,16,2,0.391,mobile_app
WIT_00026810,Manhattan,17,5,0.25,mobile_app
WIT_00026811,Manhattan,22,12,0.249,mobile_app
WIT_00026812,Manhattan,15,8,0.371,mobile_app
WIT_00026813,Manhattan,13,4,0.314,mobile_app
WIT_00026814,Manhattan,10,6,0.284,mobile_app
WIT_00026815,Manhattan,19,5,0.179,mobile_app
WIT_00026816,Brooklyn,10,3,0.273,mobile_app
WIT_00026817,Brooklyn,21,8,0.292,mobile_app
WIT_00026818,Brooklyn,18,7,0.505,mobile_app
WIT_00026819,Bronx,11,4,0.375,social_media
WIT_00026820,Queens,17,7,0.434,mobile_app
WIT_00026821,Manhattan,14,5,0.4,mobile_app
WIT_00026822,Manhattan,19,10,0.48,social_media
WIT_00026823,Brooklyn,9,3,0.319,mobile_app
WIT_00026824,Bronx,13,7,0.424,mobile_app
WIT_00026825,Brooklyn,19,8,0.382,mobile_app
WIT_00026826,Bronx,9,3,0.392,mobile_app
WIT_00026827,Brooklyn,15,5,0.205,police_scanner
WIT_00026828,Manhattan,15,5,0.293,mobile_app
WIT_00026829,Brooklyn,16,4,0.234,mobile_app
WIT_00026830,Bronx,10,3,0.326,mobile_app
WIT_00026831,Brooklyn,12,3,0.267,mobile_app
WIT_00026832,Brooklyn,14,5,0.169,police_scanner
WIT_00026833,Manhattan,9,0,0.233,police_scanner
WIT_00026834,Manhattan,10,4,0.582,mobile_app
WIT_00026835,Bronx,11,4,0.347,mobile_app
WIT_00026836,Brooklyn,15,3,0.218,anonymous_tip
WIT_00026837,Brooklyn,16,7,0.333,mobile_app
WIT_00026838,Staten_Island,9,6,0.173,mobile_app
WIT_00026839,Staten_Island,5,2,0.427,mobile_app
WIT_00026840,Manhattan,19,6,0.349,social_media
WIT_00026841,Queens,13,7,0.498,mobile_app
WIT_00026842,Brooklyn,20,10,0.437,mobile_app
WIT_00026843,Bronx,19,8,0.535,mobile_app
WIT_00026844,Bronx,14,6,0.158,mobile_app
WIT_00026845,Manhattan,19,6,0.395,mobile_app
WIT_00026846,Brooklyn,24,9,0.496,mobile_app
WIT_00026847,Queens,19,5,0.381,mobile_app
WIT_00026848,Manhattan,21,8,0.192,mobile_app
WIT_00026849,Queens,17,8,0.306,mobile_app
WIT_00026850,Brooklyn,12,2,0.454,mobile_app
WIT_00026851,Queens,20,7,0.121,mobile_app
WIT_00026852,Queens,9,0,0.269,mobile_app
WIT_00026853,Manhattan,19,6,0.176,mobile_app
WIT_00026854,Brooklyn,6,0,0.39,mobile_app
WIT_00026855,Bronx,8,5,0.54,social_media
WIT_00026856,Manhattan,12,3,0.284,social_media
WIT_00026857,Staten_Island,9,3,0.272,police_scanner
WIT_00026858,Queens,13,8,0.384,mobile_app
WIT_00026859,Manhattan,15,3,0.094,mobile_app
WIT_00026860,Staten_Island,11,4,0.247,mobile_app
WIT_00026861,Staten_Island,5,3,0.552,social_media
WIT_00026862,Manhattan,15,6,0.307,mobile_app
WIT_00026863,Staten_Island,5,2,0.453,anonymous_tip
WIT_00026864,Manhattan,21,15,0.323,mobile_app
WIT_00026865,Staten_Island,7,3,0.315,mobile_app
WIT_00026866,Manhattan,21,6,0.118,police_scanner
WIT_00026867,Manhattan,7,3,0.372,mobile_app
WIT_00026868,Brooklyn,12,4,0.1,mobile_app
WIT_00026869,Queens,9,6,0.271,mobile_app
WIT_00026870,Bronx,6,3,0.17,mobile_app
WIT_00026871,Manhattan,9,5,0.379,mobile_app
WIT_00026872,Brooklyn,13,4,0.166,mobile_app
WIT_00026873,Manhattan,21,13,0.226,mobile_app
WIT_00026874,Manhattan,11,3,0.085,anonymous_tip
WIT_00026875,Manhattan,9,4,0.456,mobile_app
WIT_00026876,Bronx,7,1,0.516,mobile_app
WIT_00026877,Bronx,9,4,0.474,social_media
WIT_00026878,Manhattan,19,8,0.324,mobile_app
WIT_00026879,Queens,23,11,0.573,mobile_app
WIT_00026880,Manhattan,7,4,0.438,police_scanner
WIT_00026881,Manhattan,12,4,0.359,mobile_app
WIT_00026882,Manhattan,10,3,0.242,police_scanner
WIT_00026883,Queens,19,10,0.303,mobile_app
WIT_00026884,Brooklyn,18,9,0.425,mobile_app
WIT_00026885,Queens,15,8,0.231,mobile_app
WIT_00026886,Bronx,12,5,0.442,mobile_app
WIT_00026887,Manhattan,12,4,0.295,mobile_app
WIT_00026888,Manhattan,18,10,0.34,police_scanner
WIT_00026889,Staten_Island,9,5,0.154,mobile_app
WIT_00026890,Brooklyn,15,6,0.213,mobile_app
WIT_00026891,Queens,25,8,0.358,mobile_app
WIT_00026892,Staten_Island,9,2,0.346,mobile_app
WIT_00026893,Brooklyn,15,8,0.352,mobile_app
WIT_00026894,Manhattan,18,8,0.349,mobile_app
WIT_00026895,Queens,14,3,0.565,mobile_app
WIT_00026896,Bronx,17,10,0.476,mobile_app
WIT_00026897,Bronx,5,2,0.318,social_media
WIT_00026898,Manhattan,15,3,0.152,mobile_app
WIT_00026899,Brooklyn,18,7,0.417,mobile_app
WIT_00026900,Queens,14,5,0.393,mobile_app
WIT_00026901,Manhattan,11,6,0.471,mobile_app
WIT_00026902,Bronx,10,4,0.534,mobile_app
WIT_00026903,Manhattan,19,6,0.419,mobile_app
WIT_00026904,Bronx,9,3,0.21,social_media
WIT_00026905,Queens,10,5,0.341,police_scanner
WIT_00026906,Queens,16,6,0.491,mobile_app
WIT_00026907,Manhattan,11,6,0.59,mobile_app
WIT_00026908,Queens,8,5,0.288,mobile_app
WIT_00026909,Bronx,16,7,0.393,mobile_app
WIT_00026910,Manhattan,17,6,0.23,mobile_app
WIT_00026911,Brooklyn,12,3,0.549,police_scanner
WIT_00026912,Manhattan,16,7,0.628,police_scanner
WIT_00026913,Manhattan,12,7,0.539,mobile_app
WIT_00026914,Queens,12,4,0.352,mobile_app
WIT_00026915,Bronx,12,3,0.103,mobile_app
WIT_00026916,Staten_Island,7,3,0.347,mobile_app
