sequence_id,split,hist_t-5_lat,hist_t-5_lon,hist_t-5_hours_before_target,hist_t-4_lat,hist_t-4_lon,hist_t-4_hours_before_target,hist_t-3_lat,hist_t-3_lon,hist_t-3_hours_before_target,hist_t-2_lat,hist_t-2_lon,hist_t-2_hours_before_target,hist_t-1_lat,hist_t-1_lon,hist_t-1_hours_before_target,target_timestamp,target_latitude,target_longitude
SEQ_0043401,train,40.66971,-73.89805,0.407,40.69947,-73.93088,0.291,40.6933,-73.9335,0.258,40.71849,-73.84515,0.095,40.73824,-73.86748,0.07,2026-03-11 21:49:32.000000000,40.71506,-73.83359
SEQ_0043402,train,40.69947,-73.93088,0.574,40.6933,-73.9335,0.542,40.71849,-73.84515,0.378,40.73824,-73.86748,0.353,40.71506,-73.83359,0.283,2026-03-11 22:06:32.000000000,40.75574,-73.985
SEQ_0043403,train,40.6933,-73.9335,0.587,40.71849,-73.84515,0.424,40.73824,-73.86748,0.399,40.71506,-73.83359,0.329,40.75574,-73.985,0.046,2026-03-11 22:09:16.000000000,40.77674,-73.96739
SEQ_0043404,train,40.71849,-73.84515,0.496,40.73824,-73.86748,0.471,40.71506,-73.83359,0.401,40.75574,-73.985,0.118,40.77674,-73.96739,0.072,2026-03-11 22:13:36.000000000,40.78988,-73.9585
SEQ_0043405,train,40.73824,-73.86748,0.645,40.71506,-73.83359,0.575,40.75574,-73.985,0.292,40.77674,-73.96739,0.247,40.78988,-73.9585,0.174,2026-03-11 22:24:03.574665954,40.78885,-73.97729
SEQ_0043406,train,40.71506,-73.83359,0.686,40.75574,-73.985,0.403,40.77674,-73.96739,0.357,40.78988,-73.9585,0.285,40.78885,-73.97729,0.111,2026-03-11 22:30:42.143105851,40.68061,-73.95316
SEQ_0043407,train,40.75574,-73.985,0.476,40.77674,-73.96739,0.43,40.78988,-73.9585,0.358,40.78885,-73.97729,0.184,40.68061,-73.95316,0.073,2026-03-11 22:35:05.271250871,40.60782,-73.93825
SEQ_0043408,train,40.77674,-73.96739,0.433,40.78988,-73.9585,0.36,40.78885,-73.97729,0.186,40.68061,-73.95316,0.075,40.60782,-73.93825,0.002,2026-03-11 22:35:13.143464347,40.78519,-73.9771
SEQ_0043409,train,40.78988,-73.9585,0.438,40.78885,-73.97729,0.264,40.68061,-73.95316,0.153,40.60782,-73.93825,0.08,40.78519,-73.9771,0.078,2026-03-11 22:39:52.724732563,40.5934,-73.9324
SEQ_0043410,train,40.78885,-73.97729,0.268,40.68061,-73.95316,0.157,40.60782,-73.93825,0.084,40.78519,-73.9771,0.082,40.5934,-73.9324,0.005,2026-03-11 22:40:09.000000000,40.5891,-73.94517
SEQ_0043411,train,40.68061,-73.95316,0.247,40.60782,-73.93825,0.174,40.78519,-73.9771,0.171,40.5934,-73.9324,0.094,40.5891,-73.94517,0.089,2026-03-11 22:45:30.000000000,40.57652,-73.98157
SEQ_0043412,train,40.60782,-73.93825,0.363,40.78519,-73.9771,0.361,40.5934,-73.9324,0.283,40.5891,-73.94517,0.279,40.57652,-73.98157,0.19,2026-03-11 22:56:52.761668384,40.68887,-73.93337
SEQ_0043413,train,40.78519,-73.9771,0.657,40.5934,-73.9324,0.579,40.5891,-73.94517,0.574,40.57652,-73.98157,0.485,40.68887,-73.93337,0.296,2026-03-11 23:14:37.000000000,40.66001,-73.99825
SEQ_0043414,train,40.5934,-73.9324,0.733,40.5891,-73.94517,0.729,40.57652,-73.98157,0.639,40.68887,-73.93337,0.45,40.66001,-73.99825,0.154,2026-03-11 23:23:51.845910168,40.77119,-73.961
SEQ_0043415,train,40.5891,-73.94517,0.892,40.57652,-73.98157,0.803,40.68887,-73.93337,0.614,40.66001,-73.99825,0.318,40.77119,-73.961,0.164,2026-03-11 23:33:41.911690091,40.84506,-73.91029
SEQ_0043416,train,40.57652,-73.98157,0.921,40.68887,-73.93337,0.731,40.66001,-73.99825,0.436,40.77119,-73.961,0.282,40.84506,-73.91029,0.118,2026-03-11 23:40:46.000000000,40.78892,-73.97443
SEQ_0043417,train,40.68887,-73.93337,0.827,40.66001,-73.99825,0.532,40.77119,-73.961,0.378,40.84506,-73.91029,0.214,40.78892,-73.97443,0.096,2026-03-11 23:46:31.000000000,40.76975,-73.97413
SEQ_0043418,train,40.66001,-73.99825,0.589,40.77119,-73.961,0.435,40.84506,-73.91029,0.271,40.78892,-73.97443,0.153,40.76975,-73.97413,0.058,2026-03-11 23:49:58.000000000,40.78163,-73.96164
SEQ_0043419,train,40.77119,-73.961,0.501,40.84506,-73.91029,0.337,40.78892,-73.97443,0.219,40.76975,-73.97413,0.123,40.78163,-73.96164,0.066,2026-03-11 23:53:55.000000000,40.74404,-73.91364
SEQ_0043420,train,40.84506,-73.91029,0.545,40.78892,-73.97443,0.427,40.76975,-73.97413,0.331,40.78163,-73.96164,0.274,40.74404,-73.91364,0.208,2026-03-12 00:06:23.000000000,40.6736,-73.98707
SEQ_0043421,train,40.78892,-73.97443,0.596,40.76975,-73.97413,0.5,40.78163,-73.96164,0.442,40.74404,-73.91364,0.377,40.6736,-73.98707,0.169,2026-03-12 00:16:30.739916364,40.83288,-73.95734
SEQ_0043422,train,40.76975,-73.97413,0.631,40.78163,-73.96164,0.573,40.74404,-73.91364,0.507,40.6736,-73.98707,0.3,40.83288,-73.95734,0.131,2026-03-12 00:24:22.000000000,40.76675,-73.96783
SEQ_0043423,train,40.78163,-73.96164,0.694,40.74404,-73.91364,0.628,40.6736,-73.98707,0.42,40.83288,-73.95734,0.251,40.76675,-73.96783,0.12,2026-03-12 00:31:35.000000000,40.7652,-73.97265
SEQ_0043424,train,40.74404,-73.91364,0.925,40.6736,-73.98707,0.718,40.83288,-73.95734,0.549,40.76675,-73.96783,0.418,40.7652,-73.97265,0.298,2026-03-12 00:49:26.000000000,40.80251,-73.93522
SEQ_0043425,train,40.6736,-73.98707,1.039,40.83288,-73.95734,0.87,40.76675,-73.96783,0.739,40.7652,-73.97265,0.619,40.80251,-73.93522,0.321,2026-03-12 01:08:43.000000000,40.79613,-73.95135
SEQ_0043426,train,40.83288,-73.95734,0.923,40.76675,-73.96783,0.792,40.7652,-73.97265,0.672,40.80251,-73.93522,0.374,40.79613,-73.95135,0.053,2026-03-12 01:11:53.000000000,40.70262,-74.01654
SEQ_0043427,train,40.76675,-73.96783,1.021,40.7652,-73.97265,0.9,40.80251,-73.93522,0.603,40.79613,-73.95135,0.281,40.70262,-74.01654,0.229,2026-03-12 01:25:36.148193243,40.6576,-73.8955
SEQ_0043428,train,40.7652,-73.97265,1.108,40.80251,-73.93522,0.81,40.79613,-73.95135,0.489,40.70262,-74.01654,0.436,40.6576,-73.8955,0.207,2026-03-12 01:38:03.000000000,40.68476,-73.85395
SEQ_0043429,train,40.80251,-73.93522,0.994,40.79613,-73.95135,0.673,40.70262,-74.01654,0.62,40.6576,-73.8955,0.391,40.68476,-73.85395,0.184,2026-03-12 01:49:05.000000000,40.61028,-73.89601
SEQ_0043430,train,40.79613,-73.95135,0.791,40.70262,-74.01654,0.738,40.6576,-73.8955,0.51,40.68476,-73.85395,0.302,40.61028,-73.89601,0.118,2026-03-12 01:56:10.766535084,40.64258,-73.91519
SEQ_0043431,train,40.70262,-74.01654,0.948,40.6576,-73.8955,0.72,40.68476,-73.85395,0.512,40.61028,-73.89601,0.328,40.64258,-73.91519,0.21,2026-03-12 02:08:47.485606979,40.60848,-73.89143
SEQ_0043432,train,40.6576,-73.8955,0.813,40.68476,-73.85395,0.605,40.61028,-73.89601,0.421,40.64258,-73.91519,0.303,40.60848,-73.89143,0.093,2026-03-12 02:14:22.000000000,40.57617,-73.9827
SEQ_0043433,train,40.68476,-73.85395,0.728,40.61028,-73.89601,0.544,40.64258,-73.91519,0.425,40.60848,-73.89143,0.215,40.57617,-73.9827,0.122,2026-03-12 02:21:42.000000000,40.60432,-73.96147
SEQ_0043434,train,40.61028,-73.89601,0.719,40.64258,-73.91519,0.601,40.60848,-73.89143,0.391,40.57617,-73.9827,0.298,40.60432,-73.96147,0.176,2026-03-12 02:32:14.976081910,40.63792,-73.94177
SEQ_0043435,train,40.64258,-73.91519,0.723,40.60848,-73.89143,0.513,40.57617,-73.9827,0.42,40.60432,-73.96147,0.298,40.63792,-73.94177,0.122,2026-03-12 02:39:34.691618817,40.67001,-73.92391
SEQ_0043436,train,40.60848,-73.89143,0.838,40.57617,-73.9827,0.745,40.60432,-73.96147,0.623,40.63792,-73.94177,0.447,40.67001,-73.92391,0.325,2026-03-12 02:59:05.000000000,40.7266,-73.90248
SEQ_0043437,train,40.57617,-73.9827,1.059,40.60432,-73.96147,0.937,40.63792,-73.94177,0.761,40.67001,-73.92391,0.639,40.7266,-73.90248,0.314,2026-03-12 03:17:54.023586216,40.86056,-73.83866
SEQ_0043438,train,40.60432,-73.96147,1.876,40.63792,-73.94177,1.701,40.67001,-73.92391,1.578,40.7266,-73.90248,1.253,40.86056,-73.83866,0.94,2026-03-12 04:14:17.000000000,40.74256,-73.99924
SEQ_0043439,train,40.63792,-73.94177,1.863,40.67001,-73.92391,1.741,40.7266,-73.90248,1.416,40.86056,-73.83866,1.102,40.74256,-73.99924,0.163,2026-03-12 04:24:03.014280890,40.59273,-73.91853
SEQ_0043440,train,40.67001,-73.92391,1.759,40.7266,-73.90248,1.434,40.86056,-73.83866,1.12,40.74256,-73.99924,0.181,40.59273,-73.91853,0.018,2026-03-12 04:25:07.584325830,40.59132,-73.93018
SEQ_0043441,train,40.7266,-73.90248,4.717,40.86056,-73.83866,4.404,40.74256,-73.99924,3.464,40.59273,-73.91853,3.301,40.59132,-73.93018,3.283,2026-03-12 07:42:07.000000000,40.74112,-73.99509
SEQ_0043442,train,40.86056,-73.83866,5.978,40.74256,-73.99924,5.038,40.59273,-73.91853,4.876,40.59132,-73.93018,4.858,40.74112,-73.99509,1.575,2026-03-12 09:16:35.323073365,40.5943,-73.8189
SEQ_0043443,train,40.74256,-73.99924,6.609,40.59273,-73.91853,6.446,40.59132,-73.93018,6.428,40.74112,-73.99509,3.145,40.5943,-73.8189,1.571,2026-03-12 10:50:50.000000000,40.75281,-73.99019
SEQ_0043444,train,40.59273,-73.91853,6.715,40.59132,-73.93018,6.697,40.74112,-73.99509,3.414,40.5943,-73.8189,1.84,40.75281,-73.99019,0.269,2026-03-12 11:06:58.000000000,40.6586,-74.00066
SEQ_0043445,train,40.59132,-73.93018,7.34,40.74112,-73.99509,4.057,40.5943,-73.8189,2.483,40.75281,-73.99019,0.912,40.6586,-74.00066,0.643,2026-03-12 11:45:33.000000000,40.62715,-74.0089
SEQ_0043446,train,40.74112,-73.99509,4.386,40.5943,-73.8189,2.812,40.75281,-73.99019,1.241,40.6586,-74.00066,0.972,40.62715,-74.0089,0.329,2026-03-12 12:05:17.000000000,40.54885,-74.12796
SEQ_0043447,train,40.5943,-73.8189,3.614,40.75281,-73.99019,2.043,40.6586,-74.00066,1.774,40.62715,-74.0089,1.131,40.54885,-74.12796,0.803,2026-03-12 12:53:26.100781342,40.85271,-73.86664
SEQ_0043448,train,40.75281,-73.99019,2.078,40.6586,-74.00066,1.809,40.62715,-74.0089,1.166,40.54885,-74.12796,0.837,40.85271,-73.86664,0.035,2026-03-12 12:55:31.732159799,40.86408,-73.87253
SEQ_0043449,train,40.6586,-74.00066,2.059,40.62715,-74.0089,1.416,40.54885,-74.12796,1.087,40.85271,-73.86664,0.285,40.86408,-73.87253,0.25,2026-03-12 13:10:30.330467416,40.89422,-73.85786
SEQ_0043450,train,40.62715,-74.0089,1.565,40.54885,-74.12796,1.236,40.85271,-73.86664,0.433,40.86408,-73.87253,0.398,40.89422,-73.85786,0.149,2026-03-12 13:19:26.000000000,40.89342,-73.8003
SEQ_0043451,train,40.54885,-74.12796,1.269,40.85271,-73.86664,0.467,40.86408,-73.87253,0.432,40.89422,-73.85786,0.182,40.89342,-73.8003,0.033,2026-03-12 13:21:26.466293830,40.81397,-73.89448
SEQ_0043452,train,40.85271,-73.86664,0.507,40.86408,-73.87253,0.472,40.89422,-73.85786,0.223,40.89342,-73.8003,0.074,40.81397,-73.89448,0.04,2026-03-12 13:23:52.155771054,40.8064,-73.92967
SEQ_0043453,train,40.86408,-73.87253,0.517,40.89422,-73.85786,0.268,40.89342,-73.8003,0.119,40.81397,-73.89448,0.085,40.8064,-73.92967,0.045,2026-03-12 13:26:33.344271472,40.80576,-73.93436
SEQ_0043454,train,40.89422,-73.85786,0.363,40.89342,-73.8003,0.214,40.81397,-73.89448,0.181,40.8064,-73.92967,0.14,40.80576,-73.93436,0.095,2026-03-12 13:32:17.000000000,40.79147,-73.96793
SEQ_0043455,train,40.89342,-73.8003,0.354,40.81397,-73.89448,0.321,40.8064,-73.92967,0.281,40.80576,-73.93436,0.236,40.79147,-73.96793,0.14,2026-03-12 13:40:42.000000000,40.78595,-73.96654
SEQ_0043456,train,40.81397,-73.89448,0.501,40.8064,-73.92967,0.461,40.80576,-73.93436,0.416,40.79147,-73.96793,0.32,40.78595,-73.96654,0.18,2026-03-12 13:51:30.722846948,40.69997,-73.95956
SEQ_0043457,train,40.8064,-73.92967,0.675,40.80576,-73.93436,0.631,40.79147,-73.96793,0.535,40.78595,-73.96654,0.395,40.69997,-73.95956,0.215,2026-03-12 14:04:23.843350260,40.68392,-73.955
SEQ_0043458,train,40.80576,-73.93436,0.635,40.79147,-73.96793,0.54,40.78595,-73.96654,0.4,40.69997,-73.95956,0.22,40.68392,-73.955,0.005,2026-03-12 14:04:41.053362141,40.68411,-73.95435
SEQ_0043459,train,40.79147,-73.96793,0.558,40.78595,-73.96654,0.418,40.69997,-73.95956,0.238,40.68392,-73.955,0.023,40.68411,-73.95435,0.018,2026-03-12 14:05:47.000000000,40.67892,-73.91882
SEQ_0043460,train,40.78595,-73.96654,0.623,40.69997,-73.95956,0.443,40.68392,-73.955,0.228,40.68411,-73.95435,0.224,40.67892,-73.91882,0.205,2026-03-12 14:18:06.000000000,40.75358,-73.88934
SEQ_0043461,train,40.69997,-73.95956,0.581,40.68392,-73.955,0.367,40.68411,-73.95435,0.362,40.67892,-73.91882,0.344,40.75358,-73.88934,0.138,2026-03-12 14:26:24.000000000,40.78445,-73.82332
SEQ_0043462,train,40.68392,-73.955,0.425,40.68411,-73.95435,0.421,40.67892,-73.91882,0.402,40.75358,-73.88934,0.197,40.78445,-73.82332,0.059,2026-03-12 14:29:55.000000000,40.78781,-73.82786
SEQ_0043463,train,40.68411,-73.95435,1.129,40.67892,-73.91882,1.111,40.75358,-73.88934,0.906,40.78445,-73.82332,0.767,40.78781,-73.82786,0.709,2026-03-12 15:12:26.000000000,40.88154,-73.85648
SEQ_0043464,train,40.67892,-73.91882,2.079,40.75358,-73.88934,1.873,40.78445,-73.82332,1.735,40.78781,-73.82786,1.676,40.88154,-73.85648,0.968,2026-03-12 16:10:29.898829729,40.87442,-73.86797
SEQ_0043465,train,40.75358,-73.88934,1.936,40.78445,-73.82332,1.798,40.78781,-73.82786,1.739,40.88154,-73.85648,1.03,40.87442,-73.86797,0.063,2026-03-12 16:14:15.458445947,40.87044,-73.88516
SEQ_0043466,train,40.78445,-73.82332,1.874,40.78781,-73.82786,1.816,40.88154,-73.85648,1.107,40.87442,-73.86797,0.139,40.87044,-73.88516,0.077,2026-03-12 16:18:51.000000000,40.86623,-73.8859
SEQ_0043467,train,40.78781,-73.82786,1.995,40.88154,-73.85648,1.286,40.87442,-73.86797,0.318,40.87044,-73.88516,0.256,40.86623,-73.8859,0.179,2026-03-12 16:29:35.864268749,40.869,-73.89423
SEQ_0043468,train,40.88154,-73.85648,1.682,40.87442,-73.86797,0.714,40.87044,-73.88516,0.652,40.86623,-73.8859,0.575,40.869,-73.89423,0.396,2026-03-12 16:53:22.000000000,40.70681,-73.82273
SEQ_0043469,train,40.87442,-73.86797,1.303,40.87044,-73.88516,1.24,40.86623,-73.8859,1.164,40.869,-73.89423,0.984,40.70681,-73.82273,0.588,2026-03-12 17:28:39.947591387,40.76825,-73.85355
SEQ_0043470,train,40.87044,-73.88516,1.31,40.86623,-73.8859,1.234,40.869,-73.89423,1.055,40.70681,-73.82273,0.659,40.76825,-73.85355,0.07,2026-03-12 17:32:53.000000000,40.72084,-73.8906
SEQ_0043471,train,40.86623,-73.8859,1.341,40.869,-73.89423,1.162,40.70681,-73.82273,0.766,40.76825,-73.85355,0.178,40.72084,-73.8906,0.107,2026-03-12 17:39:19.000000000,40.69158,-73.91377
SEQ_0043472,train,40.869,-73.89423,1.27,40.70681,-73.82273,0.874,40.76825,-73.85355,0.285,40.72084,-73.8906,0.215,40.69158,-73.91377,0.108,2026-03-12 17:45:47.000000000,40.69654,-73.94496
SEQ_0043473,train,40.70681,-73.82273,1.046,40.76825,-73.85355,0.458,40.72084,-73.8906,0.387,40.69158,-73.91377,0.28,40.69654,-73.94496,0.172,2026-03-12 17:56:07.000000000,40.60445,-73.90496
SEQ_0043474,train,40.76825,-73.85355,0.562,40.72084,-73.8906,0.492,40.69158,-73.91377,0.385,40.69654,-73.94496,0.277,40.60445,-73.90496,0.105,2026-03-12 18:02:24.000000000,40.60918,-73.89302
SEQ_0043475,train,40.72084,-73.8906,0.887,40.69158,-73.91377,0.78,40.69654,-73.94496,0.672,40.60445,-73.90496,0.5,40.60918,-73.89302,0.395,2026-03-12 18:26:06.000000000,40.64214,-73.77529
SEQ_0043476,train,40.69158,-73.91377,0.8,40.69654,-73.94496,0.692,40.60445,-73.90496,0.52,40.60918,-73.89302,0.415,40.64214,-73.77529,0.02,2026-03-12 18:27:18.000000000,40.6234,-73.81593
SEQ_0043477,train,40.69654,-73.94496,0.728,40.60445,-73.90496,0.556,40.60918,-73.89302,0.451,40.64214,-73.77529,0.056,40.6234,-73.81593,0.036,2026-03-12 18:29:29.000000000,40.63072,-73.76356
SEQ_0043478,train,40.60445,-73.90496,0.75,40.60918,-73.89302,0.645,40.64214,-73.77529,0.25,40.6234,-73.81593,0.23,40.63072,-73.76356,0.194,2026-03-12 18:41:06.668951586,40.79939,-73.93361
SEQ_0043479,train,40.60918,-73.89302,0.763,40.64214,-73.77529,0.368,40.6234,-73.81593,0.348,40.63072,-73.76356,0.312,40.79939,-73.93361,0.118,2026-03-12 18:48:11.535600555,40.8185,-73.96435
SEQ_0043480,train,40.64214,-73.77529,0.383,40.6234,-73.81593,0.363,40.63072,-73.76356,0.327,40.79939,-73.93361,0.133,40.8185,-73.96435,0.015,2026-03-12 18:49:05.659380850,40.81738,-73.95265
SEQ_0043481,train,40.6234,-73.81593,0.48,40.63072,-73.76356,0.444,40.79939,-73.93361,0.25,40.8185,-73.96435,0.132,40.81738,-73.95265,0.117,2026-03-12 18:56:06.000000000,40.78711,-73.97698
SEQ_0043482,train,40.63072,-73.76356,0.494,40.79939,-73.93361,0.3,40.8185,-73.96435,0.182,40.81738,-73.95265,0.167,40.78711,-73.97698,0.05,2026-03-12 18:59:06.000000000,40.80974,-73.96492
SEQ_0043483,train,40.79939,-73.93361,0.57,40.8185,-73.96435,0.452,40.81738,-73.95265,0.437,40.78711,-73.97698,0.32,40.80974,-73.96492,0.27,2026-03-12 19:15:19.000000000,40.83253,-73.95355
SEQ_0043484,train,40.8185,-73.96435,0.464,40.81738,-73.95265,0.449,40.78711,-73.97698,0.332,40.80974,-73.96492,0.282,40.83253,-73.95355,0.012,2026-03-12 19:16:03.000000000,40.82861,-73.96292
SEQ_0043485,train,40.81738,-73.95265,0.491,40.78711,-73.97698,0.375,40.80974,-73.96492,0.325,40.83253,-73.95355,0.054,40.82861,-73.96292,0.042,2026-03-12 19:18:35.000000000,40.81827,-73.96453
SEQ_0043486,train,40.78711,-73.97698,0.392,40.80974,-73.96492,0.342,40.83253,-73.95355,0.072,40.82861,-73.96292,0.059,40.81827,-73.96453,0.017,2026-03-12 19:19:37.170995824,40.81893,-73.96446
SEQ_0043487,train,40.80974,-73.96492,0.397,40.83253,-73.95355,0.127,40.82861,-73.96292,0.115,40.81827,-73.96453,0.072,40.81893,-73.96446,0.055,2026-03-12 19:22:56.000000000,40.77941,-73.96361
SEQ_0043488,train,40.83253,-73.95355,0.226,40.82861,-73.96292,0.213,40.81827,-73.96453,0.171,40.81893,-73.96446,0.154,40.77941,-73.96361,0.099,2026-03-12 19:28:51.000000000,40.78841,-73.95579
SEQ_0043489,train,40.82861,-73.96292,0.227,40.81827,-73.96453,0.184,40.81893,-73.96446,0.167,40.77941,-73.96361,0.112,40.78841,-73.95579,0.013,2026-03-12 19:29:39.000000000,40.78583,-73.96278
SEQ_0043490,train,40.81827,-73.96453,0.221,40.81893,-73.96446,0.204,40.77941,-73.96361,0.148,40.78841,-73.95579,0.05,40.78583,-73.96278,0.036,2026-03-12 19:31:50.000000000,40.77895,-73.95806
SEQ_0043491,train,40.81893,-73.96446,0.327,40.77941,-73.96361,0.272,40.78841,-73.95579,0.173,40.78583,-73.96278,0.16,40.77895,-73.95806,0.124,2026-03-12 19:39:15.000000000,40.73466,-74.00001
SEQ_0043492,train,40.77941,-73.96361,0.314,40.78841,-73.95579,0.215,40.78583,-73.96278,0.202,40.77895,-73.95806,0.165,40.73466,-74.00001,0.042,2026-03-12 19:41:45.000000000,40.71862,-74.01204
SEQ_0043493,train,40.78841,-73.95579,0.677,40.78583,-73.96278,0.663,40.77895,-73.95806,0.627,40.73466,-74.00001,0.503,40.71862,-74.01204,0.462,2026-03-12 20:09:27.000000000,40.60589,-73.89988
SEQ_0043494,train,40.78583,-73.96278,0.749,40.77895,-73.95806,0.713,40.73466,-74.00001,0.589,40.71862,-74.01204,0.548,40.60589,-73.89988,0.086,2026-03-12 20:14:37.000000000,40.60838,-73.89405
SEQ_0043495,train,40.77895,-73.95806,0.934,40.73466,-74.00001,0.81,40.71862,-74.01204,0.768,40.60589,-73.89988,0.307,40.60838,-73.89405,0.221,2026-03-12 20:27:51.000000000,40.60919,-73.90154
SEQ_0043496,train,40.73466,-74.00001,0.921,40.71862,-74.01204,0.879,40.60589,-73.89988,0.418,40.60838,-73.89405,0.332,40.60919,-73.90154,0.111,2026-03-12 20:34:30.585995452,40.80348,-73.85669
SEQ_0043497,train,40.71862,-74.01204,0.952,40.60589,-73.89988,0.491,40.60838,-73.89405,0.405,40.60919,-73.90154,0.184,40.80348,-73.85669,0.073,2026-03-12 20:38:53.475519160,40.8484,-73.81703
SEQ_0043498,train,40.60589,-73.89988,0.596,40.60838,-73.89405,0.51,40.60919,-73.90154,0.289,40.80348,-73.85669,0.178,40.8484,-73.81703,0.105,2026-03-12 20:45:13.000000000,40.8601,-73.79876
SEQ_0043499,train,40.60838,-73.89405,0.511,40.60919,-73.90154,0.291,40.80348,-73.85669,0.18,40.8484,-73.81703,0.107,40.8601,-73.79876,0.001,2026-03-12 20:45:17.000000000,40.86757,-73.79252
SEQ_0043500,train,40.60919,-73.90154,0.296,40.80348,-73.85669,0.185,40.8484,-73.81703,0.112,40.8601,-73.79876,0.006,40.86757,-73.79252,0.005,2026-03-12 20:45:36.000000000,40.8593,-73.78827
SEQ_0043501,train,40.80348,-73.85669,0.245,40.8484,-73.81703,0.172,40.8601,-73.79876,0.067,40.86757,-73.79252,0.066,40.8593,-73.78827,0.061,2026-03-12 20:49:14.000000000,40.86,-73.785
SEQ_0043502,train,40.8484,-73.81703,0.7,40.8601,-73.79876,0.595,40.86757,-73.79252,0.594,40.8593,-73.78827,0.589,40.86,-73.785,0.528,2026-03-12 21:20:54.987458745,40.85053,-73.79716
SEQ_0043503,train,40.8601,-73.79876,0.602,40.86757,-73.79252,0.601,40.8593,-73.78827,0.595,40.86,-73.785,0.535,40.85053,-73.79716,0.007,2026-03-12 21:21:19.625479323,40.85733,-73.79701
SEQ_0043504,train,40.86757,-73.79252,0.646,40.8593,-73.78827,0.641,40.86,-73.785,0.58,40.85053,-73.79716,0.052,40.85733,-73.79701,0.045,2026-03-12 21:24:03.000000000,40.85773,-73.80855
SEQ_0043505,train,40.8593,-73.78827,0.742,40.86,-73.785,0.682,40.85053,-73.79716,0.154,40.85733,-73.79701,0.147,40.85773,-73.80855,0.102,2026-03-12 21:30:08.954805624,40.75243,-73.86315
SEQ_0043506,train,40.86,-73.785,0.71,40.85053,-73.79716,0.182,40.85733,-73.79701,0.175,40.85773,-73.80855,0.13,40.75243,-73.86315,0.028,2026-03-12 21:31:50.000000000,40.85931,-73.79901
SEQ_0043507,train,40.85053,-73.79716,0.208,40.85733,-73.79701,0.202,40.85773,-73.80855,0.156,40.75243,-73.86315,0.055,40.85931,-73.79901,0.027,2026-03-12 21:33:25.434798319,40.84727,-73.78789
SEQ_0043508,train,40.85733,-73.79701,0.257,40.85773,-73.80855,0.212,40.75243,-73.86315,0.11,40.85931,-73.79901,0.082,40.84727,-73.78789,0.056,2026-03-12 21:36:46.000000000,40.63705,-73.91332
SEQ_0043509,train,40.85773,-73.80855,0.221,40.75243,-73.86315,0.119,40.85931,-73.79901,0.091,40.84727,-73.78789,0.065,40.63705,-73.91332,0.009,2026-03-12 21:37:17.800487059,40.64602,-73.91966
SEQ_0043510,train,40.75243,-73.86315,0.288,40.85931,-73.79901,0.259,40.84727,-73.78789,0.233,40.63705,-73.91332,0.177,40.64602,-73.91966,0.168,2026-03-12 21:47:24.000000000,40.6181,-73.87866
SEQ_0043511,train,40.85931,-73.79901,0.345,40.84727,-73.78789,0.318,40.63705,-73.91332,0.262,40.64602,-73.91966,0.254,40.6181,-73.87866,0.085,2026-03-12 21:52:31.000000000,40.64301,-73.89251
SEQ_0043512,train,40.84727,-73.78789,0.515,40.63705,-73.91332,0.459,40.64602,-73.91966,0.451,40.6181,-73.87866,0.282,40.64301,-73.89251,0.197,2026-03-12 22:04:20.000000000,40.63825,-73.90012
SEQ_0043513,train,40.63705,-73.91332,0.701,40.64602,-73.91966,0.692,40.6181,-73.87866,0.524,40.64301,-73.89251,0.438,40.63825,-73.90012,0.241,2026-03-12 22:18:49.000000000,40.62429,-73.9017
SEQ_0043514,train,40.64602,-73.91966,0.729,40.6181,-73.87866,0.561,40.64301,-73.89251,0.476,40.63825,-73.90012,0.279,40.62429,-73.9017,0.037,2026-03-12 22:21:03.000000000,40.64228,-73.91509
SEQ_0043515,train,40.6181,-73.87866,0.811,40.64301,-73.89251,0.726,40.63825,-73.90012,0.529,40.62429,-73.9017,0.287,40.64228,-73.91509,0.25,2026-03-12 22:36:03.000000000,40.58341,-74.01828
SEQ_0043516,train,40.64301,-73.89251,0.845,40.63825,-73.90012,0.648,40.62429,-73.9017,0.406,40.64228,-73.91509,0.369,40.58341,-74.01828,0.119,2026-03-12 22:43:12.000000000,40.60665,-73.92457
